id,firstname,lastname,contactType,jobTitle,gender,description,birthday,favoriteEmail,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,companies,lastInteraction,nbInteractions,groups,Industry,Investment Stage,Website
3b17952b-cc95-4dcf-a70c-13019aacfa08,Thomas,Turelier,person,Investment Director - Venture Capital,,VC at Ventech,,,,https://www.linkedin.com/in/thomasturelier,https://www.linkedin.com/in/thomasturelier,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
3b45d25d-c1d9-4ec0-82f0-f11762a6ec38,Graziano,Seghezzi,person,Managing Partner,,,,,,https://www.linkedin.com/in/graziano-seghezzi-70ab01127,https://www.linkedin.com/in/graziano-seghezzi-70ab01127,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
3b69d123-749a-4ed9-8c4f-71c444c7461b,Michael,Krel,person,Partner,,,,,,https://www.linkedin.com/in/michael-krel-543b9910,https://www.linkedin.com/in/michael-krel-543b9910,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Series A,Seed,Series B,Growth",https://sofinnovapartners.com/
3bbeb9e8-1979-4505-be70-d9aead40e869,Romain,Wahl,person,Financial and M&A junior analyst,,,,,,https://www.linkedin.com/in/romainwahl,https://www.linkedin.com/in/romainwahl,,,,,Pleiade Venture,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Energy,Retail Tech","Seed,Series A",https://pleiadeventure.com/
3c19d88a-63df-4147-841a-21556b967747,Romain,Dovillers,person,Vice President,,,,,,https://www.linkedin.com/in/romain-dovillers-886a3963,https://www.linkedin.com/in/romain-dovillers-886a3963,,,,,blisce,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"MarTech,Apps",,https://blisce.com/
3c504797-6eda-4a9a-80a6-362ac1233640,Maina,Bhaman,person,Partner,,,,,,https://www.linkedin.com/in/maina-bhaman-b7a229,https://www.linkedin.com/in/maina-bhaman-b7a229,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
3c58a553-ebd0-4b82-8b62-d3f178acd76e,Elyes,Jedidi,person,VC Analyst at CapHorn Invest,,,,,,https://www.linkedin.com/in/elyes-jedidi,https://www.linkedin.com/in/elyes-jedidi,,,,,Cap Horn,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,B2B SaaS","Seed,Series A",https://caphorn.vc/
3c98abac-1157-4d22-b5b6-b55cad1ed1ce,Rene,Andres,person,VC Fund of Fund Investor,,,,,,https://www.linkedin.com/in/ren%C3%A9-andres-663457aa,https://www.linkedin.com/in/ren%C3%A9-andres-663457aa,,,,,European Investment Fund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Retail Tech,B2B SaaS,Future Of Work,MarTech,Apps,Real Estate","Series A,Series B",https://www.eif.org/
3cec1db1-9de6-4d0f-866c-4b58427e96fc,Zeevi,Michel,person,Partner,,,,,,https://www.linkedin.com/in/zeevimichel,https://www.linkedin.com/in/zeevimichel,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
3d5e880c-a93a-4b73-b2d4-4f70a2b8e7ac,Patrick,Malka,person,Co-Founder,,,,,,https://www.linkedin.com/in/patrickmalka,https://www.linkedin.com/in/patrickmalka,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B,Growth","http://www.newfundcap.com
"
3d8f5171-3c89-4df7-93f4-5650efa1b94a,Ludovic,Denis,person,Venture Partner,,,,,,https://www.linkedin.com/in/ludovicdenis,https://www.linkedin.com/in/ludovicdenis,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Growth,Series B",http://www.seventure.fr/
3db7d247-f2e9-49c0-9e26-ca149a38751a,Nicolas,Barthalon,person,Principal at Ventech VC,,,,,,https://www.linkedin.com/in/nbarthalon,https://www.linkedin.com/in/nbarthalon,,,,,Ventech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Advertising,FinTech","Seed,Series A",https://www.ventechvc.com/
3dea0059-48e2-4967-8811-95dc68fc286a,Christophe,Baviere,person,Co-Chief Executive Officer,,,,,,https://www.linkedin.com/in/cbaviere,https://www.linkedin.com/in/cbaviere,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
3e38f3aa-3f68-458c-96bb-e47e5d15ffd0,Zoe,Mohl,person,VC Investor,,,,,,https://www.linkedin.com/in/zoe-mohl,https://www.linkedin.com/in/zoe-mohl,,,,,Balderton Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Apps,B2B SaaS","Seed,Series A,Series B,Growth",http://www.balderton.com
3f02fb72-91ea-429f-9bb8-5de957d11833,Julie,Roblot,person,Responsable développement Nouvelle-Aquitaine Newfund,,,,,,https://www.linkedin.com/in/julie-roblot,https://www.linkedin.com/in/julie-roblot,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B,Growth","http://www.newfundcap.com
"
3f371418-0d1b-48ba-9599-6cd03effdf06,Pierre,Cousin,person,Partner Growth Lending,,,,,,https://www.linkedin.com/in/pierre-cousin-63846443,https://www.linkedin.com/in/pierre-cousin-63846443,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
3f6eb26f-e152-49be-a7db-c044a2c8b396,Marie-Clotilde,Loys,person,Finance Team Manager,,,,,,https://www.linkedin.com/in/marie-clotilde-loys-ba2362106,https://www.linkedin.com/in/marie-clotilde-loys-ba2362106,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,B2B SaaS,EdTech,Healthcare,IA","Seed,Series A,Series B,Growth",https://www.elaia.com/
3fbab4b5-1e79-4854-8b81-be7a032b2e85,Ylan,Tran,person,Program Manager,,,,,,https://www.linkedin.com/in/ylan-tran-a835ab114,https://www.linkedin.com/in/ylan-tran-a835ab114,,,,,Quantonation,,0,Les VC Francais - 399 options pour lever des fonds 🤝,BioTech,"Seed,Series A,Series B",https://www.quantonation.com/
40e43efb-ee6f-4f8a-83b1-ff4c6545270c,Marc,Rougier,person,Entrepreneur turned VC,,,,,,https://www.linkedin.com/in/marcrougier,https://www.linkedin.com/in/marcrougier,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,B2B SaaS,EdTech,Healthcare,IA","Seed,Series A,Series B,Growth",https://www.elaia.com/
4136a10f-1ada-4cd9-a259-46d319eedec6,Jean-Francois,Rivassou,person,Partner,,,,,,https://www.linkedin.com/in/jean-francois-rivassou-72314a,https://www.linkedin.com/in/jean-francois-rivassou-72314a,,,,,KurmaPartners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,Healthcare","Seed,Series A,Series B",https://www.kurmapartners.com/en
41cad1d9-34ea-4190-9f36-278fcd28c94c,Philippe,Peltier,person,Non Executive Director,,,,,,https://www.linkedin.com/in/philippe-peltier-1a63102,https://www.linkedin.com/in/philippe-peltier-1a63102,,,,,KurmaPartners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,Healthcare","Seed,Series A,Series B",https://www.kurmapartners.com/en
41faa795-1be0-4921-bc03-1cd5893e7843,Josko,Bobanovic,person,"Partner, Industrial Biotechnology",,,,,,https://www.linkedin.com/in/josko,https://www.linkedin.com/in/josko,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
428a4fb8-b736-44e5-9658-816bacebdac1,Christophe,Primault,person,Venture Partner,,,,,,https://www.linkedin.com/in/primault,https://www.linkedin.com/in/primault,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
43612103-ef02-4d8c-9805-e8151fad0880,Gaston,Vasseur,person,Principal - Healthtech,,,,,,https://www.linkedin.com/in/gaston-vasseur,https://www.linkedin.com/in/gaston-vasseur,,,,,Cap Horn,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,B2B SaaS","Seed,Series A",https://caphorn.vc/
4371f8bb-f776-4059-bec7-ea102e8f8ecf,Antoine,Veret,person,Partner,,,,,,https://www.linkedin.com/in/antoine-veret-0518ba53,https://www.linkedin.com/in/antoine-veret-0518ba53,,,,,Breega,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Advertising,AgriTech,Apps,IA,FinTech","Seed,Series A,Series B,Growth",https://www.breega.com/
437abfd3-3743-418d-a12e-7cbcde0358f2,Leila,Nicolas,person,Associate - Investment Director,,,,,,https://www.linkedin.com/in/leila-nicolas-guerlain-761936a,https://www.linkedin.com/in/leila-nicolas-guerlain-761936a,,,,,Go capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,BioTech","Seed,Series A",http://gocapital.fr/
43e49edc-25e5-4ade-b074-7899952c70eb,Amine,Marouf,person,Principal,,,,,,https://www.linkedin.com/in/aminemarouf,https://www.linkedin.com/in/aminemarouf,,,,,KurmaPartners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,Healthcare","Seed,Series A,Series B",https://www.kurmapartners.com/en
442aba32-7129-4ca2-8a9a-07ed3fb50ec7,Emmanuel,Saint-Aurin,person,Finance Manager | VC,,,,,,https://www.linkedin.com/in/emmanuelgsa,https://www.linkedin.com/in/emmanuelgsa,,,,,Breega,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Advertising,AgriTech,Apps,IA,FinTech","Seed,Series A,Series B,Growth",https://www.breega.com/
44651b14-8b65-4b62-8561-2216b00833a5,Etienne,Chemel,person,Investment Director,,,,,,https://www.linkedin.com/in/etienne-chemel-27900517,https://www.linkedin.com/in/etienne-chemel-27900517,,,,,Omnes Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,BioTech,EdTech,Energy,B2B SaaS,Healthcare","Series A,Series B,Seed",http://www.omnescapital.com
4478f320-d0b2-42da-9aff-fe1c92c6f3b2,Karen,Noel,person,General Partner - Chief Legal Officer,,,,,,https://www.linkedin.com/in/karennoel,https://www.linkedin.com/in/karennoel,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,IA,Commerce & Shopping,Data & Analytics,Energy,FinTech,Healthcare","Seed,Series A,Series B,Growth",https://partechpartners.com/
44e8fa6f-1a45-4159-bfce-06cd7fb5eea9,Philippe,Tramoy,person,"Partner, Quadrivium1 Fund",,,,,,https://www.linkedin.com/in/philippetramoy,https://www.linkedin.com/in/philippetramoy,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
4568c454-1d3b-4d39-a1d5-ef7f67557ffe,Christophe,Poupinel,person,Partner ISAI EXPANSION,,,,,,http://www.linkedin.com/in/christophe-poupinel-668418,http://www.linkedin.com/in/christophe-poupinel-668418,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
458dd825-d5ed-4829-ab5b-623807ea8aea,Benjamin,Safar,person,Founder Associate,,,,,,https://www.linkedin.com/in/benjaminsafar,https://www.linkedin.com/in/benjaminsafar,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B,Growth","http://www.newfundcap.com
"
468b31cf-951f-4457-b0ad-1d9d7ed8fc17,Paul,Mizrahi,person,Founding Partner,,,,,,https://www.linkedin.com/in/paulmizrahi,https://www.linkedin.com/in/paulmizrahi,,,,,Blackfin Capital Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare","Seed,Series A,Series B,Growth","http://www.blackfincp.com
"
46d40c55-daea-4c78-8046-786023d1828e,Marie-Christine,Levet,person,Investor and Board member,,,,,,https://www.linkedin.com/in/marie-christine-levet-26132,https://www.linkedin.com/in/marie-christine-levet-26132,,,,,Educapital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,EdTech,"Seed,Series A",https://www.educapital.fr/
46db1fea-427d-4070-98cb-1648f19fc663,Henri,Deshays,person,Fellow,,,,,,https://www.linkedin.com/in/hdeshays,https://www.linkedin.com/in/hdeshays,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B,Growth","http://www.newfundcap.com
"
47347d58-95ab-442f-8d57-25fddca1bf8a,Julien,Creuze,person,Partner,,Managing Director at BlackFin Capital Partners | Investing in Fintech & Insurtech,,,,https://www.linkedin.com/in/juliencreuze,https://www.linkedin.com/in/juliencreuze,,,,,Blackfin Capital Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare","Seed,Series A,Series B,Growth","http://www.blackfincp.com
"
477e5959-69d9-422a-af8a-13e4a0750258,Nadja,Mehigan,person,CDL Mentor - Climate,,,,,,https://www.linkedin.com/in/nadja-bresous-mehigan-a265262,https://www.linkedin.com/in/nadja-bresous-mehigan-a265262,,,,,XAnge,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series B,Series A","http://www.xange.fr
"
479e050e-ed28-4984-bb9c-5af4bf102354,Vincent,Plassard,person,Growth Strategist,,"👋 You’re probably here because you: - saw one of my posts or comments in your feed 🔍 - noticed that I came on your profile 👀 - heard about the Growthletter (5,000 subscribers) which I’m behind 💌 - are looking for a Growth folk to join your company (but I’m not looking for any move) 👨‍👩‍👧‍👦 - heard about me from one of my friend (Jérémy Goillot, Maxence De Villepion, Louis Uguen, etc.) 💜 Want to chat*? Send me a DM! *talking all-things-growth: demand gen, outbound, marketing and sales ops, 360 prospect journey, PLG motion, process automation, CRO, etc.",,,,https://www.linkedin.com/in/vincentplassard,https://www.linkedin.com/in/vincentplassard,,,,,Reveal,,0,Les VC Francais - 399 options pour lever des fonds 🤝,,Seed,
48180757-993f-40c0-bafc-f6a7e8a43d34,Vincent,Dagommer,person,Operating Partner,,,,,,https://www.linkedin.com/in/vincentdagommer,https://www.linkedin.com/in/vincentdagommer,,,,,Truffle Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Energy,B2B SaaS,BioTech","Seed,Series A,Series B",https://www.truffle.com/en
4969176d-65b5-4baf-97f7-17d8cb280344,Marc,Botte,person,Managing Partner,,,,,,https://www.linkedin.com/in/marc-philippe-botte-206308,https://www.linkedin.com/in/marc-philippe-botte-206308,,,,,Omnes Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,BioTech,EdTech,Energy,B2B SaaS,Healthcare","Series A,Series B,Seed","http://www.omnescapital.com
"
4b018d97-a0bd-4bbb-8e65-982a70dc34b5,Thibaut,Bechetoille,person,Operating Partner,,,,,,https://www.linkedin.com/in/thibaut-bechetoille-4b945,https://www.linkedin.com/in/thibaut-bechetoille-4b945,,,,,Ring,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series A,Series B",https://www.ringcp.com/
4b5ffe89-0ff8-4db1-b21b-75bd923f0973,Monique,Saulnier,person,Managing Partner,,,,,,https://www.linkedin.com/in/monique-saulnier-449b798,https://www.linkedin.com/in/monique-saulnier-449b798,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
4b67c0dd-9c2b-4dee-86e6-3ce08c1062f2,Amelie,Huet,person,Hec Paris,,,,,,https://www.linkedin.com/in/am%C3%A9liehuet5,https://www.linkedin.com/in/am%C3%A9liehuet5,,,,,Cap Horn,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,B2B SaaS","Seed,Series A",https://caphorn.vc/
4b74e2de-f429-4829-925f-3b607014a7c8,Hugo,Ehrhart,person,Early Stage VC @Founders Future,,,,,,https://www.linkedin.com/in/hugo-ehrhart-40b599172,https://www.linkedin.com/in/hugo-ehrhart-40b599172,,,,,Founders Future,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Future Of Work,FinTech,Food Tech",Seed,https://foundersfuture.com/
4b865d50-091f-49bc-84f3-afa6bfad30ad,Francois,Santi,person,Partner,,,,,,https://www.linkedin.com/in/fran%C3%A7ois-santi-94111651,https://www.linkedin.com/in/fran%C3%A7ois-santi-94111651,,,,,Cap Horn,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,B2B SaaS","Seed,Series A",https://caphorn.vc/
4bb76bff-8974-4498-9877-ef19445b9437,Eva,Nilsson,person,VC Associate,,Appétence pour l'écosystème startups et VC,,,,https://www.linkedin.com/in/nilsson-eva,https://www.linkedin.com/in/nilsson-eva,,,,,FrenchFounders,,0,Les VC Francais - 399 options pour lever des fonds 🤝,,"Seed,Series A,Series B",https://www.frenchfounders.com/
4c831849-ee35-4ca7-a0ab-c7b471933202,Paola,Pozzi,person,"Partner, Sofinnova Telethon Fund",,,,,,https://www.linkedin.com/in/paola-pozzi-749aa86,https://www.linkedin.com/in/paola-pozzi-749aa86,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
4d01dc5c-90ab-4b2e-b8b5-706995bb8b21,Laurent,Babut,person,Partner,,,,,,https://www.linkedin.com/in/laurent-babut-09502041,https://www.linkedin.com/in/laurent-babut-09502041,,,,,Ring,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series A,Series B",https://www.ringcp.com/
4d2815f0-a381-4b87-86ce-c74f16ca4fdd,Victoire,Charlet,person,Escp Business School,,,,,,https://www.linkedin.com/in/victoire-charlet-1b3a23178,https://www.linkedin.com/in/victoire-charlet-1b3a23178,,,,,Alter Equity,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"EdTech,Energy,Healthcare,Food Tech","Seed,Series A",https://www.alter-equity.com/
4db0fbfe-25eb-4622-a514-6b6370dd56ac,Litzie,Maarek,person,Partner and cofounder,,Managing Partner,,,,https://www.linkedin.com/in/litzie-maarek-6222339a,https://www.linkedin.com/in/litzie-maarek-6222339a,,,,,Educapital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,EdTech,"Seed,Series A",https://www.educapital.fr/
4f85b4a6-91b0-4b88-a659-1ac7f4d42898,Stephane,Roussilhe,person,Partner,,,,,,https://www.linkedin.com/in/stephaneroussilhe,https://www.linkedin.com/in/stephaneroussilhe,,,,,Omnes Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,BioTech,EdTech,Energy,B2B SaaS,Healthcare","Series A,Series B,Seed","http://www.omnescapital.com
"
50c64f46-8fa6-49d2-850d-9a9f27230e77,Nelly,Barbault,person,"Partner, Head of Operations and Corporate Secretary",,,,,,https://www.linkedin.com/in/nellybarbault,https://www.linkedin.com/in/nellybarbault,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
51608ad3-8a31-43f1-b6e5-f99a2e63075d,Pauline,Roux,person,Partner,,,,,,https://www.linkedin.com/in/paulineroux,https://www.linkedin.com/in/paulineroux,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
5261f515-3d16-49e4-8edc-3156219e57eb,Rodolphe,Menegaux,person,Partner,,Partner at Alven,,,,https://www.linkedin.com/in/rodolphemenegaux,https://www.linkedin.com/in/rodolphemenegaux,,,,,Alven,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,EdTech,FinTech,Healthcare,B2B SaaS,Real Estate","Seed,Series A,Series B,Growth",http://www.alven.co/
5273343d-374a-438c-a2c1-89fa2943356f,Victor,Shao,person,ESSEC Business School,,,,,,https://www.linkedin.com/in/victor-shao,https://www.linkedin.com/in/victor-shao,,,,,Blackfin Capital Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare","Seed,Series A,Series B,Growth","http://www.blackfincp.com
"
52d018ae-f3ca-48e2-94d6-47ec7aadb1db,Maud,Lazare,person,"Partner, Head of Investor Relations",,,,,,https://www.linkedin.com/in/maudlazare,https://www.linkedin.com/in/maudlazare,,,,,Truffle Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Energy,B2B SaaS,BioTech","Seed,Series A,Series B",https://www.truffle.com/en
53586254-8b92-4cab-8916-37770b651a63,Pauline,Boucher,person,Physicist Associate,,,,,,https://www.linkedin.com/in/pauline-boucher-011,https://www.linkedin.com/in/pauline-boucher-011,,,,,Quantonation,,0,Les VC Francais - 399 options pour lever des fonds 🤝,BioTech,"Series A,Seed,Series B",https://www.quantonation.com/
53df8d88-ab99-4d4b-a28b-3a16e5437d7d,Mamadou,Dembele,person,Content Creator,,,,,,https://www.linkedin.com/in/mamadou-dembele-1021b489,https://www.linkedin.com/in/mamadou-dembele-1021b489,,,,,blisce,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"MarTech,Apps",,https://blisce.com/
53f5d777-dc74-4bfe-a7ea-e4ca5593381f,Maxime,Lhoustau,person,VC Deep Tech,,,,,,https://www.linkedin.com/in/maxime-lhoustau-8842a3140,https://www.linkedin.com/in/maxime-lhoustau-8842a3140,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
5504e3e6-4eb6-4de8-9ba9-99aa01bbfa55,Saskia,Hoebee,person,Principal,,,,,,https://www.linkedin.com/in/saskia-hoeb%C3%A9e-75953144,https://www.linkedin.com/in/saskia-hoeb%C3%A9e-75953144,,,,,Five Seasons Ventures,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Retail Tech","Seed,Series A",https://www.fiveseasons.vc/
55a77ca7-0e84-44da-b451-1a50a10b5995,Antoine,Fine,person,Managing Partner & Co-founder,,,,,,https://www.linkedin.com/in/antoine-fine-74602719,https://www.linkedin.com/in/antoine-fine-74602719,,,,,Eutopia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Real Estate","Seed,Series A",https://eutopia.vc/
5768953d-e9a2-464f-a406-6bba09bb5a95,Antoine,Pau,person,"Senior Partner, Life Sciences",,,,,,https://www.linkedin.com/in/antoine-pau-983a4910,https://www.linkedin.com/in/antoine-pau-983a4910,,,,,Truffle Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Energy,B2B SaaS,BioTech","Seed,Series A,Series B",https://www.truffle.com/en
5824cf9c-7cfd-4866-957d-e5b44e7e34ec,Bruno,Cremel,person,General Partner,,General Partner chez Partech,,,,https://www.linkedin.com/in/bruno-cremel-08559a87,https://www.linkedin.com/in/bruno-cremel-08559a87,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Data & Analytics,FinTech,Apps,Commerce & Shopping,Healthcare,IA,Energy,B2B SaaS","Series B,Series A,Growth,Seed",https://partechpartners.com/
58ba60c4-3403-4aa5-a573-cd01e8cb5e00,Abel,Samot,person,VC Associate & Head of Data,,,,,,https://www.linkedin.com/in/abel-samot,https://www.linkedin.com/in/abel-samot,,,,,Red River West,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Space Tech","Series A,Series B",https://www.redriverwest.com/
590abf46-c2aa-4a97-aa0c-45573740c53b,Mario,Soudiere,person,Investor,,,,,,https://www.linkedin.com/in/mario-de-la-soudi%C3%A8re-3a6000256,https://www.linkedin.com/in/mario-de-la-soudi%C3%A8re-3a6000256,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B","http://www.newfundcap.com
"
595a7066-4126-43bf-942f-5f7c36bf8642,Benjamin,Deplus,person,Principal,,,,,,https://www.linkedin.com/in/ben-deplus,https://www.linkedin.com/in/ben-deplus,,,,,Breega,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Advertising,AgriTech,Apps,IA,FinTech","Seed,Series A,Series B,Growth",https://www.breega.com/
59ca0351-94e3-4458-99ab-cb248ad2955e,Nicolas,Chaffard-Lucon,person,Bras droit CEO,,,,,,https://www.linkedin.com/in/nicolas-c-14905698,https://www.linkedin.com/in/nicolas-c-14905698,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
5b1560d3-f33d-44ad-bf64-8b2475f28834,Antoine,Loison,person,Partner,,,,,,https://www.linkedin.com/in/antoine-loison-756aaa151,https://www.linkedin.com/in/antoine-loison-756aaa151,,,,,Aglae Ventures by Groupe Arnault,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,Commerce & Shopping,FinTech","Seed,Series A,Series B,Growth","http://www.aglaeventures.com
"
5b4eba14-b54c-47ed-b1ae-59e2fbcd66d4,Louise,Fonteneau,person,VC Analyst @XAnge | HEC | Sciences Po,,,,,,https://www.linkedin.com/in/louise-fonteneau-53000b174,https://www.linkedin.com/in/louise-fonteneau-53000b174,,,,,XAnge,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Commerce & Shopping","Seed,Series B,Series A","http://www.xange.fr
"
5c3ba2c5-7027-4ec1-8ddf-dfd32b97e907,Laetitia,Gerbe,person,Partner / AVF Fund,,,,,,https://www.linkedin.com/in/la%C3%ABtitia-gerbe-09a53aa1,https://www.linkedin.com/in/la%C3%ABtitia-gerbe-09a53aa1,,,,,Seventure Group,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
5c9212e8-d856-4f31-af4e-e99c909bb4f2,Alain,Maiore,person,partner,,,,,,https://www.linkedin.com/in/alain-maiore-015179,https://www.linkedin.com/in/alain-maiore-015179,,,,,Ventech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Advertising,FinTech","Seed,Series A",https://www.ventechvc.com/
5d70c6fb-d0a7-445a-b842-2bebf2493c87,Sophie,Beric,person,Associate,,,,,,https://www.linkedin.com/in/sophieberic,https://www.linkedin.com/in/sophieberic,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
